complaint_id,filed_on,resolved_on,ward,category,description,status,channel,priority,citizen_age,satisfaction_score,resolution_days,filed_year,filed_month,filed_month_name,filed_week,filed_weekday,filed_date,is_open,verified_category,recency_score,days_open
GRV-2029,2025-01-25,,Ward-18,Waste Management,Garbage truck does not come on schedule,Open,Phone Call,High,64,,,2025,1,Jan 2025,4,Saturday,2025-01-25,True,Waste Management,21.245421245421248,430.0
GRV-2030,2025-05-04,,Ward-03,Road & Infrastructure,Large pothole causing accidents on highway,Open,Website,High,43,,,2025,5,May 2025,18,Sunday,2025-05-04,True,Road & Infrastructure,39.37728937728938,331.0
GRV-2031,2026-03-31,2026-04-08,Ward-10,Road & Infrastructure,Speed breaker removed without notice,Resolved,Walk-In,Medium,33,3.0,8.0,2026,3,Mar 2026,14,Tuesday,2026-03-31,False,Other,100.0,
GRV-2032,2025-04-25,,Ward-02,Waste Management,Garbage not collected for a week,In Progress,Walk-In,Critical,28,,,2025,4,Apr 2025,17,Friday,2025-04-25,True,Waste Management,37.72893772893773,340.0
GRV-2033,2025-01-23,,Ward-16,Street Lighting,Broken street light reported multiple times,Open,WhatsApp,Low,30,,,2025,1,Jan 2025,4,Thursday,2025-01-23,True,Street Lighting,20.879120879120883,432.0
GRV-2034,2026-01-25,2026-02-17,Ward-17,Road & Infrastructure,Speed breaker removed without notice,Resolved,Phone Call,High,24,3.0,23.0,2026,1,Jan 2026,4,Sunday,2026-01-25,False,Other,88.09523809523809,
GRV-2035,2024-10-07,2024-10-23,Ward-17,Waste Management,Garbage not collected for a week,Resolved,Walk-In,Low,32,4.0,16.0,2024,10,Oct 2024,41,Monday,2024-10-07,False,Waste Management,1.098901098901095,
GRV-2036,2025-07-03,,Ward-17,Water Supply,Water pipeline leakage on main road,In Progress,Mobile App,Low,45,,,2025,7,Jul 2025,27,Thursday,2025-07-03,True,Water Supply,50.366300366300365,271.0
GRV-2037,2024-11-25,2024-11-29,Ward-11,Water Supply,Water meter not working properly,Closed,Website,High,74,2.0,4.0,2024,11,Nov 2024,48,Monday,2024-11-25,False,Water Supply,10.073260073260071,
GRV-2038,2025-08-21,2025-09-01,Ward-10,Water Supply,Water meter not working properly,Resolved,Mobile App,Medium,62,5.0,11.0,2025,8,Aug 2025,34,Thursday,2025-08-21,False,Water Supply,59.34065934065934,
GRV-2039,2025-09-21,,Ward-07,Road & Infrastructure,Road completely waterlogged after rain,Open,Phone Call,Low,70,,,2025,9,Sep 2025,38,Sunday,2025-09-21,True,Water Supply,65.01831501831502,191.0
GRV-2040,2026-03-18,2026-03-30,Ward-09,Road & Infrastructure,Speed breaker removed without notice,Resolved,Walk-In,Low,46,5.0,12.0,2026,3,Mar 2026,12,Wednesday,2026-03-18,False,Other,97.61904761904762,
GRV-2041,2025-09-01,,Ward-18,Water Supply,No water supply for 3 days,Rejected,WhatsApp,Low,48,,,2025,9,Sep 2025,36,Monday,2025-09-01,False,Water Supply,61.35531135531136,
GRV-2042,2026-02-26,,Ward-09,Sewage & Drainage,Foul smell from open drainage channel,In Progress,Walk-In,Critical,50,,,2026,2,Feb 2026,9,Thursday,2026-02-26,True,Sewage & Drainage,93.95604395604396,33.0
GRV-2043,2026-02-07,,Ward-06,Noise & Pollution,Burning of garbage creating air pollution,In Progress,Mobile App,Medium,58,,,2026,2,Feb 2026,6,Saturday,2026-02-07,True,Waste Management,90.47619047619048,52.0
GRV-2044,2025-10-23,,Ward-05,Road & Infrastructure,Road construction debris not cleared,In Progress,Mobile App,Medium,46,,,2025,10,Oct 2025,43,Thursday,2025-10-23,True,Road & Infrastructure,70.87912087912088,159.0
GRV-2045,2025-09-02,,Ward-02,Public Property,Park benches broken and vandalised,Open,Mobile App,Medium,60,,,2025,9,Sep 2025,36,Tuesday,2025-09-02,True,Public Property,61.53846153846154,210.0
GRV-2046,2025-09-27,2025-10-01,Ward-15,Waste Management,Garbage truck does not come on schedule,Closed,WhatsApp,Medium,35,1.0,4.0,2025,9,Sep 2025,39,Saturday,2025-09-27,False,Waste Management,66.11721611721612,
GRV-2047,2024-10-29,2024-11-13,Ward-18,Road & Infrastructure,Road completely waterlogged after rain,Resolved,Mobile App,Critical,23,5.0,15.0,2024,10,Oct 2024,44,Tuesday,2024-10-29,False,Water Supply,5.128205128205132,
GRV-2048,2025-08-31,,Ward-03,Noise & Pollution,Loud music from nearby event venue,In Progress,Website,Low,46,,,2025,8,Aug 2025,35,Sunday,2025-08-31,True,Other,61.172161172161175,212.0
GRV-2049,2025-06-27,,Ward-08,Road & Infrastructure,Speed breaker removed without notice,In Progress,Walk-In,High,59,,,2025,6,Jun 2025,26,Friday,2025-06-27,True,Other,49.26739926739927,277.0
GRV-2050,2025-06-12,2025-07-07,Ward-13,Sewage & Drainage,Foul smell from open drainage channel,Closed,Unknown,Low,46,1.0,25.0,2025,6,Jun 2025,24,Thursday,2025-06-12,False,Sewage & Drainage,46.52014652014652,
GRV-2051,2024-12-31,2025-01-02,Ward-11,Public Property,Tree fallen on parked vehicles,Resolved,Website,Medium,61,5.0,2.0,2024,12,Dec 2024,1,Tuesday,2024-12-31,False,Public Property,16.666666666666664,
GRV-2052,2025-05-22,,Ward-16,Water Supply,Water pipeline leakage on main road,Open,Website,High,47,,,2025,5,May 2025,21,Thursday,2025-05-22,True,Water Supply,42.67399267399268,313.0
GRV-2053,2026-01-17,2026-02-12,Ward-05,Road & Infrastructure,Broken footpath causing injury to pedestrians,Resolved,WhatsApp,Low,19,4.0,26.0,2026,1,Jan 2026,3,Saturday,2026-01-17,False,Road & Infrastructure,86.63003663003663,
GRV-2054,2026-03-21,,Ward-03,Noise & Pollution,Construction noise beyond permitted hours,Open,Phone Call,Medium,52,,,2026,3,Mar 2026,12,Saturday,2026-03-21,True,Road & Infrastructure,98.16849816849816,10.0
GRV-2055,2025-12-19,,Ward-20,Street Lighting,Broken street light reported multiple times,In Progress,Walk-In,Medium,48,,,2025,12,Dec 2025,51,Friday,2025-12-19,True,Street Lighting,81.31868131868131,102.0
GRV-2056,2025-09-17,,Ward-07,Street Lighting,Short circuit sparks from street light,Open,WhatsApp,Medium,59,,,2025,9,Sep 2025,38,Wednesday,2025-09-17,True,Street Lighting,64.28571428571428,195.0
GRV-2057,2025-10-18,2025-10-25,Ward-18,Street Lighting,Broken street light reported multiple times,Resolved,Walk-In,Low,23,3.0,7.0,2025,10,Oct 2025,42,Saturday,2025-10-18,False,Street Lighting,69.96336996336996,
GRV-2058,2025-11-01,2025-11-25,Ward-18,Public Property,Park benches broken and vandalised,Resolved,WhatsApp,High,70,4.0,24.0,2025,11,Nov 2025,44,Saturday,2025-11-01,False,Public Property,72.52747252747253,
GRV-2059,2026-01-27,,Ward-11,Water Supply,Water meter not working properly,In Progress,WhatsApp,Low,43,,,2026,1,Jan 2026,5,Tuesday,2026-01-27,True,Water Supply,88.46153846153845,63.0
GRV-2060,2025-07-05,,Ward-13,Street Lighting,Frequent power fluctuation in area,Open,Mobile App,Medium,60,,,2025,7,Jul 2025,27,Saturday,2025-07-05,True,Street Lighting,50.73260073260073,269.0
GRV-2061,2026-03-26,2026-04-04,Ward-13,Public Property,Encroachment on footpath by shop owners,Resolved,Phone Call,Medium,68,1.0,9.0,2026,3,Mar 2026,13,Thursday,2026-03-26,False,Road & Infrastructure,99.08424908424908,
GRV-2062,2025-07-02,,Ward-05,Public Property,Park benches broken and vandalised,Open,WhatsApp,Critical,25,,,2025,7,Jul 2025,27,Wednesday,2025-07-02,True,Public Property,50.18315018315018,272.0
GRV-2063,2024-10-26,2024-11-13,Ward-05,Public Property,Park benches broken and vandalised,Resolved,Website,Medium,59,4.0,18.0,2024,10,Oct 2024,43,Saturday,2024-10-26,False,Public Property,4.578754578754573,
GRV-2064,2025-03-18,,Ward-07,Street Lighting,Broken street light reported multiple times,In Progress,Walk-In,Medium,50,,,2025,3,Mar 2025,12,Tuesday,2025-03-18,True,Street Lighting,30.76923076923077,378.0
GRV-2065,2026-03-08,,Ward-10,Road & Infrastructure,Broken footpath causing injury to pedestrians,In Progress,Website,High,70,,,2026,3,Mar 2026,10,Sunday,2026-03-08,True,Road & Infrastructure,95.7875457875458,23.0
GRV-2066,2025-02-10,,Ward-20,Road & Infrastructure,Large pothole causing accidents on highway,In Progress,WhatsApp,Medium,50,,,2025,2,Feb 2025,7,Monday,2025-02-10,True,Road & Infrastructure,24.17582417582418,414.0
GRV-2067,2024-10-18,,Ward-18,Waste Management,Illegal dumping of waste on street,Open,Mobile App,Low,33,,,2024,10,Oct 2024,42,Friday,2024-10-18,True,Waste Management,3.1135531135531136,529.0
GRV-2068,2025-11-26,,Ward-10,Sewage & Drainage,Foul smell from open drainage channel,Open,Mobile App,Low,67,,,2025,11,Nov 2025,48,Wednesday,2025-11-26,True,Sewage & Drainage,77.10622710622711,125.0
GRV-2069,2025-11-29,,Ward-11,Public Property,Encroachment on footpath by shop owners,In Progress,Website,Medium,72,,,2025,11,Nov 2025,48,Saturday,2025-11-29,True,Road & Infrastructure,77.65567765567766,122.0
GRV-2070,2024-12-09,,Ward-06,Street Lighting,Broken street light reported multiple times,Open,Website,Low,43,,,2024,12,Dec 2024,50,Monday,2024-12-09,True,Street Lighting,12.637362637362637,477.0
GRV-2071,2025-07-05,2025-07-13,Ward-12,Sewage & Drainage,Manhole cover missing – safety hazard,Resolved,Website,Low,67,5.0,8.0,2025,7,Jul 2025,27,Saturday,2025-07-05,False,Sewage & Drainage,50.73260073260073,
GRV-2072,2025-05-21,,Ward-03,Noise & Pollution,Factory emitting foul-smelling smoke,Open,Mobile App,Low,26,,,2025,5,May 2025,21,Wednesday,2025-05-21,True,Noise & Pollution,42.490842490842496,314.0
GRV-2073,2025-05-14,,Ward-05,Street Lighting,Short circuit sparks from street light,Rejected,Mobile App,Low,55,,,2025,5,May 2025,20,Wednesday,2025-05-14,False,Street Lighting,41.208791208791204,
GRV-2074,2025-12-17,2026-01-03,Ward-20,Noise & Pollution,Loud music from nearby event venue,Closed,Website,Medium,36,1.0,17.0,2025,12,Dec 2025,51,Wednesday,2025-12-17,False,Other,80.95238095238095,
GRV-2075,2025-10-07,,Ward-15,Street Lighting,Broken street light reported multiple times,In Progress,Website,Medium,74,,,2025,10,Oct 2025,41,Tuesday,2025-10-07,True,Street Lighting,67.94871794871796,175.0
GRV-2076,2025-02-06,2025-02-24,Ward-19,Waste Management,No waste bins available in the area,Resolved,Website,High,46,2.0,18.0,2025,2,Feb 2025,6,Thursday,2025-02-06,False,Waste Management,23.44322344322345,
GRV-2077,2025-07-20,,Ward-18,Waste Management,Garbage truck does not come on schedule,Open,WhatsApp,Medium,52,,,2025,7,Jul 2025,29,Sunday,2025-07-20,True,Waste Management,53.47985347985348,254.0
GRV-2078,2026-02-15,,Ward-12,Water Supply,Water meter not working properly,In Progress,Mobile App,Medium,65,,,2026,2,Feb 2026,7,Sunday,2026-02-15,True,Water Supply,91.94139194139194,44.0
GRV-2079,2025-09-16,,Ward-17,Public Property,Park benches broken and vandalised,Open,Unknown,Critical,27,,,2025,9,Sep 2025,38,Tuesday,2025-09-16,True,Public Property,64.1025641025641,196.0
GRV-2080,2025-05-03,,Ward-03,Noise & Pollution,Burning of garbage creating air pollution,In Progress,WhatsApp,High,57,,,2025,5,May 2025,18,Saturday,2025-05-03,True,Waste Management,39.1941391941392,332.0
GRV-2081,2026-02-18,,Ward-03,Water Supply,Low water pressure in pipes,In Progress,WhatsApp,High,18,,,2026,2,Feb 2026,8,Wednesday,2026-02-18,True,Water Supply,92.4908424908425,41.0
GRV-2082,2025-10-28,,Ward-11,Road & Infrastructure,Road construction debris not cleared,Open,WhatsApp,High,18,,,2025,10,Oct 2025,44,Tuesday,2025-10-28,True,Road & Infrastructure,71.7948717948718,154.0
GRV-2083,2025-10-14,,Ward-16,Street Lighting,Short circuit sparks from street light,In Progress,WhatsApp,High,46,,,2025,10,Oct 2025,42,Tuesday,2025-10-14,True,Street Lighting,69.23076923076923,168.0
GRV-2084,2025-10-14,,Ward-10,Street Lighting,Electric pole fallen on road – dangerous,Rejected,Phone Call,Low,29,,,2025,10,Oct 2025,42,Tuesday,2025-10-14,False,Road & Infrastructure,69.23076923076923,
GRV-2085,2025-06-05,2025-06-10,Ward-19,Public Property,Encroachment on footpath by shop owners,Resolved,Phone Call,Low,26,5.0,5.0,2025,6,Jun 2025,23,Thursday,2025-06-05,False,Road & Infrastructure,45.238095238095234,
GRV-2086,2025-09-12,,Ward-02,Street Lighting,Broken street light reported multiple times,Open,Phone Call,High,50,,,2025,9,Sep 2025,37,Friday,2025-09-12,True,Street Lighting,63.369963369963365,200.0
GRV-2087,2025-01-23,,Ward-03,Sewage & Drainage,Sewage overflowing onto road,Open,Walk-In,Medium,40,,,2025,1,Jan 2025,4,Thursday,2025-01-23,True,Road & Infrastructure,20.879120879120883,432.0
GRV-2088,2026-03-23,,Ward-20,Noise & Pollution,Burning of garbage creating air pollution,Open,Phone Call,Low,38,,,2026,3,Mar 2026,13,Monday,2026-03-23,True,Waste Management,98.53479853479854,8.0
GRV-2089,2025-09-06,2025-09-12,Ward-20,Road & Infrastructure,Large pothole causing accidents on highway,Resolved,Walk-In,Critical,37,2.0,6.0,2025,9,Sep 2025,36,Saturday,2025-09-06,False,Road & Infrastructure,62.27106227106227,
GRV-2090,2024-10-26,2024-10-27,Ward-12,Public Property,Public toilet locked / not accessible,Resolved,Walk-In,Low,18,5.0,1.0,2024,10,Oct 2024,43,Saturday,2024-10-26,False,Public Property,4.578754578754573,
GRV-2091,2025-10-06,,Ward-17,Public Property,Public toilet locked / not accessible,In Progress,Mobile App,Medium,51,,,2025,10,Oct 2025,41,Monday,2025-10-06,True,Public Property,67.76556776556777,176.0
GRV-2092,2025-10-22,,Ward-05,Water Supply,Low water pressure in pipes,In Progress,Website,High,22,,,2025,10,Oct 2025,43,Wednesday,2025-10-22,True,Water Supply,70.69597069597069,160.0
GRV-2093,2025-04-18,,Ward-15,Street Lighting,Short circuit sparks from street light,Open,Walk-In,Low,46,,,2025,4,Apr 2025,16,Friday,2025-04-18,True,Street Lighting,36.44688644688645,347.0
GRV-2094,2025-06-13,,Ward-09,Public Property,Tree fallen on parked vehicles,Open,Mobile App,Low,64,,,2025,6,Jun 2025,24,Friday,2025-06-13,True,Public Property,46.7032967032967,291.0
GRV-2095,2026-01-14,,Ward-16,Street Lighting,Short circuit sparks from street light,In Progress,WhatsApp,Low,49,,,2026,1,Jan 2026,3,Wednesday,2026-01-14,True,Street Lighting,86.08058608058609,76.0
GRV-2096,2025-08-21,,Ward-05,Public Property,Stray dogs attacking residents near park,In Progress,WhatsApp,High,41,,,2025,8,Aug 2025,34,Thursday,2025-08-21,True,Public Property,59.34065934065934,222.0
GRV-2097,2026-02-28,2026-03-16,Ward-15,Water Supply,Dirty/contaminated water coming from tap,Closed,Website,Medium,52,2.0,16.0,2026,2,Feb 2026,9,Saturday,2026-02-28,False,Water Supply,94.32234432234432,
GRV-2098,2026-03-25,,Ward-18,Sewage & Drainage,Sewage overflowing onto road,Open,Phone Call,Critical,46,,,2026,3,Mar 2026,13,Wednesday,2026-03-25,True,Road & Infrastructure,98.9010989010989,6.0
GRV-2099,2025-11-05,2025-12-01,Ward-09,Street Lighting,Broken street light reported multiple times,Closed,Phone Call,Low,31,3.0,26.0,2025,11,Nov 2025,45,Wednesday,2025-11-05,False,Street Lighting,73.26007326007327,
GRV-2100,2025-09-24,,Ward-19,Noise & Pollution,Construction noise beyond permitted hours,Open,Website,Medium,46,,,2025,9,Sep 2025,39,Wednesday,2025-09-24,True,Road & Infrastructure,65.56776556776556,188.0
GRV-2101,2024-12-12,2024-12-29,Ward-19,Public Property,Public toilet locked / not accessible,Resolved,Walk-In,Medium,36,3.0,17.0,2024,12,Dec 2024,50,Thursday,2024-12-12,False,Public Property,13.186813186813184,
GRV-2102,2026-03-30,,Ward-01,Public Property,Public toilet locked / not accessible,Open,Mobile App,High,27,,,2026,3,Mar 2026,14,Monday,2026-03-30,True,Public Property,99.81684981684981,1.0
GRV-2103,2025-11-04,,Ward-04,Water Supply,Water pipeline leakage on main road,Open,Website,Medium,46,,,2025,11,Nov 2025,45,Tuesday,2025-11-04,True,Water Supply,73.07692307692308,147.0
GRV-2104,2024-10-16,,Ward-02,Public Property,Tree fallen on parked vehicles,Open,Mobile App,Medium,66,,,2024,10,Oct 2024,42,Wednesday,2024-10-16,True,Public Property,2.7472527472527486,531.0
GRV-2105,2025-05-16,2025-05-22,Ward-07,Water Supply,Water meter not working properly,Resolved,WhatsApp,Medium,41,1.0,6.0,2025,5,May 2025,20,Friday,2025-05-16,False,Water Supply,41.57509157509157,
GRV-2106,2024-12-05,,Ward-20,Public Property,Park benches broken and vandalised,Open,Walk-In,Medium,55,,,2024,12,Dec 2024,49,Thursday,2024-12-05,True,Public Property,11.904761904761907,481.0
GRV-2107,2025-01-09,2025-01-24,Ward-06,Noise & Pollution,Dust from road construction affecting residents,Resolved,Mobile App,Medium,62,2.0,15.0,2025,1,Jan 2025,2,Thursday,2025-01-09,False,Road & Infrastructure,18.315018315018317,
GRV-2108,2025-03-31,,Ward-03,Road & Infrastructure,Broken footpath causing injury to pedestrians,In Progress,Website,Critical,48,,,2025,3,Mar 2025,14,Monday,2025-03-31,True,Road & Infrastructure,33.15018315018315,365.0
GRV-2109,2025-06-30,2025-07-26,Ward-11,Road & Infrastructure,Speed breaker removed without notice,Resolved,Phone Call,Low,65,3.0,26.0,2025,6,Jun 2025,27,Monday,2025-06-30,False,Other,49.81684981684982,
GRV-2110,2024-10-25,2024-11-08,Ward-13,Water Supply,Dirty/contaminated water coming from tap,Resolved,Website,Medium,35,1.0,14.0,2024,10,Oct 2024,43,Friday,2024-10-25,False,Water Supply,4.395604395604391,
GRV-2111,2026-02-20,,Ward-09,Water Supply,Dirty/contaminated water coming from tap,Rejected,Walk-In,Medium,71,,,2026,2,Feb 2026,8,Friday,2026-02-20,False,Water Supply,92.85714285714286,
GRV-2112,2024-11-22,2024-12-03,Ward-06,Street Lighting,Frequent power fluctuation in area,Resolved,Website,Low,48,4.0,11.0,2024,11,Nov 2024,47,Friday,2024-11-22,False,Street Lighting,9.523809523809524,
GRV-2113,2025-11-07,,Ward-04,Sewage & Drainage,Manhole cover missing – safety hazard,Open,Website,High,54,,,2025,11,Nov 2025,45,Friday,2025-11-07,True,Sewage & Drainage,73.62637362637363,144.0
GRV-2114,2025-09-29,,Ward-18,Water Supply,No water supply for 3 days,Open,WhatsApp,High,21,,,2025,9,Sep 2025,40,Monday,2025-09-29,True,Water Supply,66.4835164835165,183.0
GRV-2115,2026-02-16,,Ward-16,Noise & Pollution,Loud music from nearby event venue,Open,Walk-In,Medium,28,,,2026,2,Feb 2026,8,Monday,2026-02-16,True,Other,92.12454212454213,43.0
GRV-2116,2025-01-26,2025-02-06,Ward-09,Water Supply,No water supply for 3 days,Resolved,Walk-In,High,61,5.0,11.0,2025,1,Jan 2025,4,Sunday,2025-01-26,False,Water Supply,21.42857142857143,
GRV-2117,2024-12-17,,Ward-16,Street Lighting,Broken street light reported multiple times,Open,Website,Medium,42,,,2024,12,Dec 2024,51,Tuesday,2024-12-17,True,Street Lighting,14.102564102564108,469.0
GRV-2118,2024-10-15,,Ward-01,Noise & Pollution,Construction noise beyond permitted hours,In Progress,Website,Critical,69,,,2024,10,Oct 2024,42,Tuesday,2024-10-15,True,Road & Infrastructure,2.564102564102566,532.0
GRV-2119,2025-02-28,,Ward-18,Noise & Pollution,Loud music from nearby event venue,Open,Phone Call,Medium,31,,,2025,2,Feb 2025,9,Friday,2025-02-28,True,Other,27.472527472527474,396.0
GRV-2120,2025-10-06,,Ward-03,Road & Infrastructure,Speed breaker removed without notice,Open,Phone Call,Medium,46,,,2025,10,Oct 2025,41,Monday,2025-10-06,True,Other,67.76556776556777,176.0
GRV-2121,2026-02-24,2026-03-02,Ward-10,Road & Infrastructure,Large pothole causing accidents on highway,Resolved,Walk-In,Low,46,4.0,6.0,2026,2,Feb 2026,9,Tuesday,2026-02-24,False,Road & Infrastructure,93.58974358974359,
GRV-2122,2024-10-12,2024-11-04,Ward-10,Water Supply,Water pipeline leakage on main road,Resolved,Website,High,46,4.0,23.0,2024,10,Oct 2024,41,Saturday,2024-10-12,False,Water Supply,2.0146520146520186,
GRV-2123,2025-12-02,,Ward-15,Public Property,Tree fallen on parked vehicles,In Progress,Unknown,High,23,,,2025,12,Dec 2025,49,Tuesday,2025-12-02,True,Public Property,78.2051282051282,119.0
GRV-2124,2025-05-17,,Ward-19,Waste Management,Garbage not collected for a week,Open,Walk-In,Medium,57,,,2025,5,May 2025,20,Saturday,2025-05-17,True,Waste Management,41.75824175824175,318.0
GRV-2125,2025-05-02,2025-05-14,Ward-16,Water Supply,Water meter not working properly,Resolved,WhatsApp,Critical,29,4.0,12.0,2025,5,May 2025,18,Friday,2025-05-02,False,Water Supply,39.01098901098901,
GRV-2126,2025-10-15,,Ward-18,Noise & Pollution,Loud music from nearby event venue,Rejected,Mobile App,Low,28,,,2025,10,Oct 2025,42,Wednesday,2025-10-15,False,Other,69.41391941391942,
GRV-2127,2025-01-24,2025-02-11,Ward-02,Water Supply,Dirty/contaminated water coming from tap,Resolved,Website,Low,31,2.0,18.0,2025,1,Jan 2025,4,Friday,2025-01-24,False,Water Supply,21.062271062271066,
GRV-2128,2025-01-26,,Ward-18,Noise & Pollution,Dust from road construction affecting residents,In Progress,Walk-In,High,44,,,2025,1,Jan 2025,4,Sunday,2025-01-26,True,Road & Infrastructure,21.42857142857143,429.0
